idx,train(cpu_line)(nano sec),test(cpu_line)(nano sec),train(mem)(MiB),test(mem)(MiB),total_addr_space(mem)(MiB)
3395,4194295393.0,9710638.0,56.7,0.0,202.1
3396,4973652302.0,9688728.0,33.6,0.0,178.6
3397,7457254884.0,9575421.0,33.9,0.0,183.2
3398,6321114418.0,9646637.0,43.2,0.0,190.3
3399,4363079244.0,9718108.0,50.4,0.0,194.2
3400,6805274839.0,9643305.0,36.2,0.0,186.6
3401,5778754300.0,9670907.0,34.2,0.0,191.9
3402,4663543857.0,9669645.0,55.7,0.0,197.3
3403,5796522164.0,4174222.0,8.6,0.0,162.3
3404,5830374564.0,4118183.0,12.5,0.0,166.6
3405,5762830213.0,4090209.0,8.5,2.0,153.1
3406,5822381257.0,4158910.0,8.5,0.0,163.0
3407,5901360371.0,4106488.0,10.4,0.0,158.1
3408,5836118350.0,4216694.0,10.4,0.0,157.2
3409,5865341593.0,4207954.0,10.3,0.0,162.2
3410,5810713947.0,4179694.0,8.3,0.0,159.1
3411,5794163644.0,4098410.0,40.5,0.0,180.8
3412,5925679201.0,4259945.0,28.6,0.0,176.7
3413,5874221404.0,4224933.0,14.5,0.0,168.2
3414,5788480503.0,4088449.0,10.4,0.0,162.0
3415,5775086095.0,4080446.0,38.4,0.0,183.1
3416,5736989912.0,4101596.0,12.3,0.0,158.7
3417,5833974921.0,4143514.0,8.4,0.0,155.7
3418,5772702642.0,4088407.0,16.6,0.0,163.9
3419,5899491969.0,4199191.0,10.4,0.0,154.1
3420,5741176096.0,4208213.0,12.3,22.0,175.2
3421,5026008791.0,4207892.0,10.5,0.0,157.1
3422,4929194970.0,4124785.0,14.2,0.0,159.7
3423,6661665937.0,4239985.0,10.4,0.0,152.4
3424,5686938899.0,4118958.0,14.6,0.0,163.9
3425,5825295901.0,4201838.0,10.5,0.0,159.6
3426,5392761424.0,4119404.0,18.4,0.0,160.1
3427,4584005574.0,4209004.0,12.4,2.0,163.0
3428,5822634924.0,4806577.0,12.4,0.0,159.1
3429,5038955365.0,4110953.0,10.6,0.0,154.3
3430,6048700776.0,4140809.0,12.3,0.0,159.5
3431,6709694481.0,4163016.0,10.3,0.0,156.6
3432,5100607183.0,4189320.0,8.4,0.0,158.0
3433,5965229440.0,4090118.0,10.8,0.0,153.3
3434,4446608542.0,4139013.0,12.6,0.0,165.2
3435,6784890456.0,4201478.0,12.4,0.0,162.6
3436,6818097317.0,4079972.0,14.3,20.0,179.3
3437,6632254813.0,4245957.0,12.6,0.0,160.0
3438,6684865239.0,4103651.0,14.4,0.0,158.6
3439,3465377109.0,4146019.0,48.1,0.0,189.3
3440,3391155193.0,4037122.0,31.8,0.0,173.7
3441,3423048719.0,4182467.0,36.3,0.0,186.2
3442,3428804216.0,4284324.0,33.2,0.0,184.8
3443,3393124477.0,4103105.0,33.0,0.0,174.8
3444,3424613495.0,4185089.0,30.6,0.0,174.3
3445,3496946561.0,4156962.0,34.6,0.0,181.9
3446,3510628411.0,4276226.0,28.9,0.0,173.9
3447,3517191560.0,4223330.0,27.9,0.0,178.6
3448,3492085448.0,4181793.0,27.9,0.0,178.6
3449,3429735475.0,4228257.0,30.6,0.0,174.2
3450,3419845382.0,4241729.0,32.9,0.0,176.9
3451,3451954535.0,4158080.0,30.0,0.0,182.6
3452,3464904572.0,4168992.0,30.4,0.0,184.0
3453,3423422330.0,4218464.0,32.2,0.0,182.2
3454,3467136490.0,4208288.0,29.2,0.0,174.8
3455,3494924869.0,4258720.0,28.7,0.0,177.7
3456,3504072026.0,4189567.0,24.7,0.0,173.2
3457,6615500338.0,4507265.0,10.5,0.0,155.5
3458,6547568050.0,4300800.0,12.5,0.0,156.9
3459,7124404839.0,4397249.0,10.5,0.0,157.1
3460,6493655854.0,4362817.0,10.4,0.4,161.2
3461,6597767740.0,4380289.0,12.4,0.0,159.8
3462,6594796255.0,4535361.0,10.4,0.4,158.1
3463,6560225798.0,4489953.0,12.4,0.0,157.4
3464,6518870632.0,4435072.0,10.6,0.0,156.9
3465,6514462214.0,4441697.0,10.4,0.0,155.8
3466,6508061788.0,4395712.0,10.5,0.0,159.5
3467,6803860879.0,4295231.0,14.5,0.0,162.8
3468,6576678067.0,4406208.0,14.3,0.0,160.0
3469,6497928984.0,4380512.0,14.4,0.0,157.5
3470,6514938361.0,4363808.0,6.5,0.0,154.2
3471,6635281993.0,4511809.0,14.5,0.0,156.7
3472,6662817120.0,4430496.0,12.1,0.5,153.5
3473,6552153787.0,4370816.0,10.4,0.0,158.7
3474,6621901451.0,4410752.0,10.6,0.0,159.4
3475,7532285761.0,4367039.0,14.4,0.0,160.9
3476,7396805558.0,4578657.0,8.5,0.0,156.3
3477,5681501214.0,4450464.0,8.4,0.0,155.2
3478,7219965106.0,4360735.0,8.2,0.0,156.8
3479,4735577174.0,4343711.0,8.4,0.0,152.5
3480,7647527638.0,4417504.0,10.5,0.0,160.0
3481,7074826076.0,4415935.0,12.7,0.0,161.5
3482,6908572789.0,4977668.0,18.6,0.0,162.3
3483,6577114815.0,4442367.0,10.6,0.0,154.3
3484,6079575956.0,4427552.0,8.5,0.0,157.8
3485,7379403805.0,4236446.0,32.5,0.0,177.0
3486,5044201075.0,4425888.0,12.4,0.0,154.0
3487,7395249427.0,4339135.0,10.5,0.0,152.1
3488,7581943906.0,4465055.0,12.4,0.0,159.7
3489,7390930529.0,4359678.0,8.6,0.0,159.8
3490,7529365886.0,4402463.0,8.4,0.0,159.8
3491,7582610241.0,4434687.0,30.7,0.0,178.7
3492,7402038672.0,4299614.0,14.6,0.0,162.0
3493,4063262223.0,4425055.0,30.5,0.0,180.6
3494,4149846988.0,4335135.0,29.5,0.0,176.0
3495,4209076807.0,4382815.0,28.6,0.0,177.2
3496,4050577057.0,4382591.0,34.6,0.0,173.3
3497,4142336418.0,4346335.0,30.3,0.0,182.0
3498,3993515458.0,4347455.0,24.1,0.0,176.0
3499,4319436825.0,4338974.0,54.6,0.0,200.2
3500,4072120898.0,4265854.0,34.6,0.0,176.5
3501,4037374600.0,4282687.0,34.7,0.0,175.7
3502,4092264390.0,4373951.0,27.1,0.0,178.0
3503,3995525208.0,4361791.0,24.7,0.0,171.6
3504,4211272838.0,4319615.0,28.6,0.0,173.2
3505,4190030092.0,4369119.0,28.5,0.0,175.9
3506,4224225421.0,4276337.0,26.6,0.0,175.0
3507,4106935108.0,4333276.0,26.7,0.0,173.6
3508,4077229529.0,4337320.0,41.3,0.0,182.5
3509,4020799138.0,4410352.0,53.3,0.0,195.0
3510,4191434803.0,4351901.0,29.3,0.0,171.4
3511,7199601195.0,6756276.0,10.5,0.0,157.2
3512,7181970427.0,6768260.0,8.4,0.0,151.0
3513,7276762325.0,7032205.0,32.3,0.0,173.3
3514,7253344127.0,6787332.0,34.5,0.0,175.9
3515,7172535654.0,6703027.0,10.5,0.0,157.3
3516,7177255188.0,6666433.0,10.5,0.0,158.9
3517,7270178429.0,6704619.0,12.4,0.0,156.6
3518,7189592389.0,6702166.0,14.5,0.0,160.8
3519,7138229657.0,6735680.0,28.3,0.0,169.6
3520,7189952417.0,6749449.0,16.5,0.0,162.5
3521,7349781902.0,6612788.0,8.4,0.3,152.2
3522,7203718174.0,6666491.0,10.7,0.0,151.8
3523,7142662240.0,6666179.0,14.5,0.0,158.7
3524,7176869144.0,6607817.0,12.3,0.0,157.7
3525,7147082212.0,6702702.0,12.6,0.0,160.5
3526,7126878075.0,6641077.0,10.5,0.0,157.8
3527,7180557880.0,6638331.0,12.4,0.0,163.8
3528,7186263053.0,6800478.0,10.1,0.5,155.4
3529,8130134286.0,6728995.0,12.5,0.0,166.8
3530,8082037024.0,6751303.0,10.3,0.2,156.0
3531,8012480485.0,6712044.0,12.5,0.0,161.0
3532,8215115472.0,6668432.0,12.2,0.0,157.0
3533,8066567052.0,6651604.0,12.5,0.0,159.6
3534,8069114469.0,6761430.0,16.6,0.0,162.2
3535,8101200517.0,6883257.0,14.5,0.0,167.0
3536,8054700956.0,6719644.0,10.4,0.0,155.7
3537,8065362227.0,6720990.0,18.5,0.0,163.6
3538,8230101371.0,6805824.0,10.4,0.0,154.3
3539,8177240134.0,6744194.0,14.2,0.0,162.6
3540,8070844020.0,6685477.0,14.5,0.0,157.7
3541,8096555281.0,6766470.0,12.4,0.4,161.2
3542,8080957736.0,6610441.0,8.5,0.0,153.6
3543,8155420178.0,6686218.0,14.5,0.0,162.3
3544,8112530297.0,6696331.0,18.0,0.0,165.7
3545,8094015194.0,6608173.0,12.4,0.3,156.0
3546,8167567040.0,6726766.0,18.5,0.0,159.8
3547,3845405862.0,6811406.0,31.5,0.0,187.3
3548,5288155186.0,6815663.0,62.5,0.0,202.9
3549,3234845422.0,6869520.0,31.2,0.0,176.7
3550,4933208594.0,6746353.0,26.2,0.0,177.2
3551,3024021916.0,8481902.0,33.2,0.0,176.7
3552,5412076401.0,6718803.0,33.1,0.0,179.1
3553,3511399626.0,6842482.0,32.1,0.0,176.8
3554,3343833971.0,6698803.0,54.3,0.0,195.4
3555,3364534833.0,6752628.0,52.8,0.0,200.2
3556,2503586153.0,6745108.0,31.3,0.0,173.3
3557,3706333686.0,6773781.0,31.0,0.0,176.1
3558,3083037000.0,6719030.0,39.8,0.0,184.0
3559,3951472826.0,6649782.0,33.3,0.0,178.5
3560,3252317456.0,6724054.0,35.6,0.0,187.9
3561,3489087336.0,6774902.0,29.3,0.0,182.3
3562,5326236608.0,6766967.0,27.9,0.0,172.5
3563,3151868027.0,6752535.0,46.7,0.0,193.1
3564,3311082998.0,6761111.0,30.8,0.0,187.2
3565,6200305874.0,4505594.0,16.6,0.0,162.5
3566,6131430008.0,4362171.0,10.5,0.0,158.7
3567,6077231926.0,4309178.0,10.5,0.0,158.1
3568,6208792648.0,4352155.0,12.4,0.0,157.0
3569,6147696488.0,4414523.0,18.5,0.0,165.2
3570,6186589867.0,4353019.0,38.6,0.0,181.4
3571,6130643394.0,4325372.0,12.2,0.0,159.1
3572,6178352512.0,4432732.0,12.5,0.0,163.9
3573,6202015052.0,4386844.0,12.3,0.0,162.4
3574,6111923900.0,4443164.0,34.3,0.0,174.8
3575,6096039350.0,4471260.0,8.5,0.0,151.3
3576,6123246814.0,4545148.0,10.4,0.0,160.5
3577,6083672538.0,4515580.0,12.5,0.0,155.1
3578,6124734661.0,4346973.0,8.2,0.0,162.6
3579,6098163587.0,4404668.0,8.3,0.0,154.2
3580,6131802503.0,4507836.0,30.3,0.0,171.5
3581,6163678887.0,4498909.0,12.5,0.0,154.5
3582,6145275978.0,4433852.0,6.3,0.0,162.3
3583,7121093390.0,4452348.0,10.3,0.0,157.2
3584,4933551862.0,4456349.0,8.6,0.0,150.1
3585,4646866153.0,4724957.0,8.4,0.0,152.7
3586,6348041246.0,4411741.0,10.6,0.0,161.7
3587,5861852389.0,4658301.0,10.4,0.0,154.3
3588,4924152150.0,4491293.0,6.5,0.0,157.1
3589,4809109425.0,4490653.0,6.4,0.0,152.8
3590,5257738602.0,4441437.0,10.5,0.0,159.9
3591,5231942752.0,4284573.0,8.4,0.0,155.5
3592,4906258989.0,4460605.0,12.5,0.0,160.4
3593,5313559335.0,4345917.0,16.4,0.0,162.0
3594,5476515312.0,4415101.0,8.5,0.0,156.8
3595,5703682957.0,4467453.0,16.5,0.0,157.3
3596,5513748622.0,4394621.0,12.6,0.0,155.3
3597,5401510869.0,4463868.0,12.4,0.0,156.3
3598,4638939131.0,4414141.0,14.5,0.0,164.6
3599,5309307071.0,4380157.0,10.5,0.0,159.5
3600,5666010557.0,4406717.0,14.5,0.0,158.3
3601,3742102317.0,4467133.0,31.0,0.0,172.8
3602,3908151943.0,4384541.0,50.8,0.0,194.0
3603,3919573706.0,4422525.0,36.0,0.0,187.4
3604,3688834031.0,4493149.0,32.6,0.0,183.4
3605,3845247279.0,5268957.0,61.3,0.0,204.6
3606,3711376786.0,4497085.0,32.7,0.0,182.4
3607,3825099054.0,4469085.0,40.4,0.0,186.1
3608,3730306900.0,6507707.0,28.0,0.0,172.6
3609,3753150860.0,6469884.0,55.9,0.0,199.5
3610,3779433985.0,4453117.0,53.7,0.2,194.1
3611,3777439976.0,4490557.0,52.3,0.0,193.1
3612,3750795552.0,4473949.0,37.5,0.0,179.9
3613,3824044629.0,4476797.0,35.2,0.0,175.4
3614,3829639479.0,4537341.0,46.2,0.0,195.2
3615,3804204268.0,4485085.0,31.6,0.0,181.5
3616,3818420040.0,4545149.0,32.4,0.0,183.7
3617,3791594110.0,4499677.0,33.8,0.0,178.7
3618,3949371612.0,4386526.0,36.0,0.0,189.5
3619,7195522439.0,4787805.0,12.5,8.0,161.4
3620,6996378671.0,4659229.0,20.4,14.0,175.7
3621,7047558166.0,4769437.0,8.5,0.0,157.7
3622,7068801871.0,4705469.0,12.5,0.0,163.9
3623,7291407206.0,4758525.0,12.4,0.0,163.7
3624,7051338502.0,4685085.0,34.6,0.0,175.8
3625,7031571417.0,4536029.0,12.4,0.0,157.5
3626,7146034900.0,4671389.0,6.5,0.0,154.0
3627,7092355323.0,5196188.0,6.4,0.0,149.1
3628,7076572585.0,4889757.0,10.5,0.0,156.9
3629,7134034472.0,4660669.0,10.5,0.0,154.2
3630,7150930753.0,4512093.0,16.5,0.0,157.8
3631,7096545383.0,4714269.0,16.5,0.0,161.6
3632,7084725202.0,4819389.0,12.5,0.0,159.2
3633,7066472417.0,4653693.0,16.5,0.0,161.6
3634,7046746607.0,4693277.0,10.1,0.6,163.4
3635,7061448105.0,4643773.0,10.5,0.0,160.3
3636,7127707457.0,4721501.0,8.5,0.0,158.8
3637,7937908799.0,4575197.0,14.4,0.0,162.5
3638,7689792191.0,4714557.0,12.5,2.0,160.7
3639,6567042987.0,4673213.0,14.5,2.0,162.7
3640,6962750641.0,4638813.0,8.5,0.0,151.2
3641,6360945842.0,4674813.0,12.5,0.0,156.2
3642,6425084618.0,4747453.0,10.5,0.0,155.7
3643,6861201494.0,4837021.0,10.5,0.0,159.1
3644,7969890743.0,4700222.0,6.4,0.0,149.5
3645,8009281280.0,4677789.0,10.7,0.0,152.5
3646,5138935648.0,4609309.0,16.4,0.0,162.7
3647,5380637223.0,4754205.0,6.4,0.0,157.0
3648,7953708037.0,4760541.0,12.5,0.0,158.1
3649,7074182293.0,4830333.0,8.3,0.0,161.0
3650,8109548901.0,4746781.0,30.1,0.0,171.0
3651,7968984831.0,4706205.0,6.3,0.0,160.6
3652,7603619943.0,4626078.0,10.5,0.0,155.9
3653,6775510325.0,4711613.0,8.4,0.0,155.1
3654,7317096318.0,4667709.0,12.4,8.0,163.8
3655,4619097230.0,4668861.0,35.6,0.0,186.5
3656,4641758048.0,4631837.0,34.8,0.0,178.8
3657,4740213858.0,4544669.0,27.9,0.0,174.1
3658,4666514609.0,4563677.0,50.8,0.0,197.7
3659,4658410198.0,4675613.0,33.2,0.0,178.6
3660,4631449319.0,4637245.0,33.6,0.0,183.4
3661,4665698450.0,4683645.0,53.7,0.0,196.1
3662,4931738154.0,4784797.0,56.5,0.0,197.6
3663,4671603279.0,4661021.0,33.8,0.0,178.3
3664,4868830801.0,4555645.0,33.9,0.0,179.1
3665,4487397412.0,4638237.0,30.5,0.0,178.9
3666,4793443394.0,4704989.0,57.6,0.0,200.3
3667,4624800269.0,4605693.0,36.4,0.0,183.8
3668,4594307904.0,4523453.0,31.7,0.0,176.8
3669,4537229157.0,4440285.0,32.9,0.0,180.4
3670,4619879792.0,5931005.0,34.0,0.0,184.9
3671,4679637642.0,4689213.0,30.6,0.0,176.4
3672,4603640187.0,4687613.0,38.9,0.0,188.8
3673,7970613478.0,7604987.0,6.5,0.0,161.2
3674,7885314844.0,8117883.0,14.5,0.0,162.2
3675,7870034918.0,7636412.0,14.4,0.0,159.4
3676,7941486296.0,7863643.0,30.4,0.0,172.1
3677,7858987885.0,7568251.0,10.6,22.0,171.4
3678,8038039676.0,7655068.0,10.5,0.0,154.1
3679,8005946160.0,7671835.0,10.6,0.0,156.0
3680,7876708354.0,7638939.0,12.4,0.0,156.6
3681,7874092483.0,7496604.0,8.7,0.0,159.5
3682,7862504587.0,7549883.0,12.5,0.0,162.4
3683,7898488084.0,7627675.0,12.3,0.0,153.3
3684,7809327885.0,7628155.0,10.4,0.0,163.1
3685,7891216505.0,7559707.0,12.5,0.0,157.1
3686,7986441308.0,7692348.0,10.5,2.0,155.5
3687,7960477326.0,7673115.0,10.5,0.0,153.7
3688,7967035913.0,7896347.0,34.6,0.0,175.0
3689,7880105824.0,7607964.0,10.3,0.0,157.6
3690,7839016090.0,7623899.0,6.5,0.0,158.8
3691,8838550306.0,7612731.0,16.5,0.0,159.7
3692,8928834536.0,7687515.0,10.7,0.0,153.3
3693,8847707932.0,7637083.0,10.6,0.0,161.7
3694,8790286432.0,7657179.0,10.5,0.0,153.1
3695,8712642961.0,7617531.0,14.2,0.0,164.0
3696,8470534826.0,7646748.0,12.5,0.0,166.6
3697,8994036415.0,7683931.0,12.6,0.0,157.3
3698,8540028543.0,7606875.0,14.5,0.0,161.2
3699,8972972653.0,7694043.0,12.5,0.0,157.6
3700,8944782718.0,7642203.0,12.4,0.0,157.2
3701,8079472194.0,7460124.0,8.5,0.0,159.5
3702,8437619455.0,7559580.0,28.3,0.0,170.0
3703,9001732282.0,7582779.0,8.5,0.0,153.9
3704,8813663890.0,7598139.0,10.5,0.0,156.0
3705,8850486490.0,7567323.0,14.4,0.0,155.1
3706,8946003293.0,7613819.0,12.4,0.0,162.3
3707,8848771931.0,7703547.0,10.3,22.0,173.7
3708,8907848085.0,7711516.0,10.6,0.0,162.4
3709,3522729513.0,7609339.0,34.5,0.0,178.7
3710,3335522816.0,7591963.0,58.6,0.0,201.2
3711,6059759458.0,7616603.0,35.2,0.0,184.6
3712,3754626262.0,7528539.0,37.8,0.0,183.9
3713,4154827353.0,7700859.0,36.7,0.0,185.6
3714,4411682742.0,7621115.0,36.3,0.0,192.0
3715,5290731049.0,7680891.0,35.6,0.0,180.1
3716,3919670509.0,7680380.0,62.8,0.0,205.7
3717,4396616800.0,7661339.0,36.3,0.0,180.9
3718,3045770839.0,7653563.0,34.9,0.0,186.7
3719,3418589995.0,7674971.0,34.8,0.0,177.7
3720,4041819616.0,7537339.0,36.0,0.0,182.8
3721,3150941396.0,7616763.0,39.5,0.0,189.8
3722,4840720870.0,7719836.0,40.6,0.0,189.6
3723,4366950418.0,7654139.0,34.0,0.0,179.9
3724,3547928873.0,7714832.0,33.2,0.0,182.9
3725,4766631199.0,7652898.0,36.6,0.0,185.5
3726,3701248577.0,7709677.0,36.0,0.0,189.4
3727,6532360322.0,4675220.0,16.5,0.0,162.2
3728,6529654907.0,4775834.0,6.5,0.0,154.9
3729,6546856419.0,4844192.0,10.6,0.0,166.6
3730,6503149689.0,4731147.0,32.5,0.0,173.2
3731,6747295025.0,4705842.0,36.5,0.0,181.3
3732,6472262815.0,4756727.0,10.5,0.0,160.9
3733,6555132596.0,4706878.0,10.5,0.0,156.5
3734,6568023385.0,4792098.0,12.5,0.0,155.2
3735,6572548932.0,4702984.0,12.6,0.0,162.3
3736,6412521357.0,4711277.0,10.6,0.0,160.0
3737,6631876978.0,4710705.0,4.5,0.0,156.3
3738,6470982596.0,4763221.0,8.5,0.0,163.6
3739,6612458229.0,4733753.0,16.4,0.0,162.6
3740,6487615214.0,4756188.0,40.3,0.0,181.0
3741,6519379894.0,4863870.0,8.4,14.0,164.5
3742,6527318231.0,4584708.0,12.4,0.0,154.1
3743,6583998065.0,4845508.0,8.6,0.0,157.5
3744,6675226907.0,4675080.0,16.5,0.0,160.2
3745,5815797568.0,4731434.0,10.2,0.0,154.8
3746,3017458927.0,4763692.0,8.6,0.0,159.1
3747,5908110534.0,4656271.0,12.5,0.0,166.6
3748,3987795996.0,4763919.0,12.5,0.0,158.0
3749,4416315732.0,4653586.0,8.4,0.0,155.0
3750,5457383891.0,4754643.0,14.4,0.0,160.3
3751,5220712477.0,4748948.0,34.4,0.0,177.7
3752,4956872311.0,4766645.0,8.5,0.0,163.0
3753,4781738482.0,4745111.0,10.5,0.0,154.6
3754,4948142566.0,4784248.0,40.0,0.0,184.8
3755,5001434971.0,4851544.0,8.5,6.0,160.1
3756,6176565643.0,4705275.0,18.4,0.0,159.7
3757,4636506828.0,4597116.0,18.7,0.0,161.8
3758,6020055725.0,4650204.0,8.5,0.0,153.1
3759,4980103523.0,4805500.0,12.7,0.0,161.1
3760,5521929993.0,4894332.0,8.4,0.0,152.1
3761,5968883805.0,4703871.0,8.5,0.0,162.4
3762,3712498684.0,4691135.0,8.4,0.0,155.9
3763,4114728171.0,4842303.0,40.3,0.2,181.0
3764,4166838324.0,4766816.0,39.2,0.0,180.2
3765,4127974406.0,4815392.0,49.9,0.0,193.9
3766,4177950448.0,4771585.0,42.3,0.2,183.0
3767,4128945024.0,4759393.0,37.3,0.0,188.8
3768,4088294777.0,6036346.0,57.4,0.0,201.5
3769,4094349745.0,6060218.0,40.7,0.0,191.9
3770,4056601987.0,4861410.0,64.9,0.0,207.2
3771,4115203471.0,4818563.0,42.3,0.0,188.0
3772,4109712529.0,4755460.0,64.1,0.0,207.1
3773,4222227364.0,4741860.0,39.4,0.0,186.8
3774,4120913276.0,4721637.0,62.5,0.0,209.8
3775,4150838681.0,4804356.0,64.3,0.0,203.5
3776,4151574198.0,4793349.0,60.5,0.0,202.7
3777,4231482303.0,4867748.0,42.8,0.0,190.2
3778,4031683638.0,4777189.0,61.9,0.0,202.1
3779,4036086544.0,4822468.0,65.0,0.2,206.2
3780,4058998776.0,4698054.0,46.5,0.2,192.6
3781,7729463339.0,5113732.0,14.3,0.0,159.8
3782,7692420346.0,5235663.0,10.4,0.0,161.4
3783,7553060534.0,5049106.0,12.4,0.0,157.7
3784,7566927458.0,4925461.0,30.4,0.0,171.4
3785,7655355112.0,4941078.0,10.5,0.0,157.6
3786,7623546334.0,5045846.0,10.5,0.0,164.2
3787,7681005794.0,5136919.0,10.3,0.0,162.0
3788,7600430790.0,4934585.0,12.5,0.0,157.4
3789,7584486497.0,5004345.0,12.5,0.0,164.7
3790,7747304992.0,5049338.0,30.5,0.0,172.3
3791,7600072798.0,4985243.0,10.5,0.0,159.2
3792,7657339701.0,3632070.0,8.5,0.0,156.5
3793,7826051396.0,5185372.0,14.5,0.0,158.1
3794,7532200108.0,4892702.0,12.5,0.0,162.8
3795,7642225141.0,5007838.0,12.7,0.0,161.1
3796,7790989393.0,4959870.0,6.6,0.0,154.1
3797,7763018146.0,4968447.0,10.5,2.0,163.7
3798,7685385691.0,4956128.0,14.6,0.0,162.3
3799,7246780848.0,4995327.0,6.5,10.0,162.6
3800,8331309357.0,5130079.0,14.4,0.0,160.5
3801,6877477910.0,4983553.0,12.0,0.0,158.8
3802,8532283477.0,5088480.0,30.5,0.0,177.4
3803,7709965716.0,4979329.0,10.0,0.5,160.7
3804,8587645564.0,4979297.0,16.5,0.0,161.4
3805,5575971721.0,4980802.0,16.4,0.0,159.8
3806,8311885073.0,5212416.0,10.6,0.0,166.1
3807,8534342793.0,4929378.0,12.6,0.0,155.8
3808,7453854298.0,5049666.0,16.5,0.0,161.9
3809,6692218833.0,5008962.0,12.5,0.0,161.9
3810,7811709487.0,5041122.0,10.5,0.0,153.9
3811,6387318937.0,4986211.0,14.5,0.0,158.0
3812,6006128519.0,5195170.0,10.3,0.0,152.0
3813,5420989419.0,5208193.0,6.3,0.0,157.9
3814,6599878816.0,5154883.0,10.6,0.0,153.6
3815,7977229420.0,5127619.0,32.2,0.0,172.7
3816,8644021903.0,5086243.0,8.4,0.0,157.8
3817,5114840960.0,5142915.0,44.0,0.0,186.3
3818,5098075604.0,4980132.0,49.1,0.0,193.2
3819,4929726592.0,6607130.0,46.9,0.0,191.1
3820,5138315076.0,4999907.0,44.6,0.0,188.8
3821,5261033296.0,5654752.0,60.7,0.0,204.7
3822,5139338178.0,5036899.0,43.6,0.0,189.0
3823,5075494724.0,5018756.0,42.8,0.0,187.3
3824,5051448355.0,5065123.0,38.9,0.0,191.0
3825,5084145213.0,5011460.0,62.0,0.1,206.0
3826,5248229716.0,4951461.0,43.0,0.2,190.0
3827,5208395137.0,4947876.0,41.9,0.0,192.3
3828,5252162934.0,5026436.0,41.8,0.0,188.5
3829,5156224598.0,5013796.0,43.2,0.0,190.6
3830,5063561729.0,5714624.0,36.0,0.0,188.6
3831,5323719191.0,5864543.0,65.8,0.0,206.9
3832,5206979010.0,6423548.0,39.6,0.0,190.0
3833,5254781525.0,5030052.0,46.7,0.0,196.0
3834,5247764360.0,4991112.0,39.9,0.0,185.1
3835,8585569463.0,8546322.0,22.4,10.0,182.2
3836,8633999021.0,8490420.0,12.5,0.0,154.5
3837,8543753337.0,8521436.0,8.5,0.0,158.4
3838,8749606026.0,8560933.0,14.5,0.0,156.8
3839,8729467244.0,8661076.0,14.6,0.0,157.5
3840,8779812557.0,9351156.0,12.6,0.0,162.0
3841,8624830990.0,8524201.0,8.3,0.0,155.6
3842,8779276776.0,8725437.0,12.5,0.0,162.3
3843,8746262875.0,8732526.0,12.2,0.0,164.2
3844,8646778402.0,9110855.0,16.6,0.0,159.1
3845,8719962255.0,8647728.0,10.2,0.0,151.7
3846,8947023266.0,8577378.0,10.4,0.0,153.8
3847,8658595782.0,8657208.0,12.3,0.0,154.8
3848,8608041542.0,8548876.0,18.3,22.0,187.0
3849,8673495172.0,8486049.0,10.7,0.0,160.5
3850,8643987838.0,8542074.0,16.1,0.4,160.6
3851,8745556310.0,8572274.0,14.5,0.0,160.3
3852,8637643673.0,8561035.0,8.5,0.0,158.4
3853,9613890114.0,8583717.0,22.5,0.0,171.5
3854,9604874969.0,9487048.0,10.5,0.0,160.9
3855,9722903550.0,8634201.0,8.5,0.0,154.3
3856,8739412462.0,8552339.0,12.7,0.0,157.0
3857,9758765795.0,8637902.0,30.6,0.0,177.4
3858,9769544587.0,8577161.0,34.4,0.0,175.6
3859,9883909043.0,8714054.0,12.6,0.0,167.0
3860,9687814792.0,8588866.0,18.6,0.0,159.1
3861,9731426064.0,8503677.0,12.5,0.0,158.9
3862,9692121365.0,8502683.0,8.6,0.0,158.1
3863,9658296838.0,8515831.0,12.5,0.0,160.2
3864,9591225344.0,8528117.0,32.5,0.0,173.0
3865,9667179051.0,8485970.0,12.6,0.0,163.5
3866,9832695168.0,8511984.0,14.7,0.0,157.0
3867,9608560540.0,8441997.0,12.5,2.0,158.6
3868,9687470976.0,8674477.0,10.5,0.0,158.8
3869,9703152240.0,8538058.0,8.5,0.0,158.8
3870,9697012624.0,8647721.0,8.4,0.0,152.8
3871,3458158993.0,8543976.0,45.6,0.0,192.9
3872,5474650760.0,8574503.0,44.8,0.0,197.4
3873,4744378766.0,8647814.0,43.8,0.0,188.0
3874,4409433041.0,8586822.0,68.0,0.0,209.6
3875,5016168741.0,8632004.0,42.3,0.0,186.0
3876,3601177435.0,8720004.0,71.9,0.0,212.6
3877,4094171157.0,8595107.0,39.8,0.0,184.8
3878,3380266079.0,8649762.0,67.8,0.0,208.1
3879,4208723393.0,8590370.0,46.4,0.0,197.9
3880,3566429478.0,8542849.0,46.0,0.0,194.2
3881,4924171926.0,8608737.0,44.1,0.0,199.6
3882,3846645195.0,8593760.0,43.1,0.0,187.6
3883,4243893463.0,8550015.0,44.1,0.0,196.1
3884,4527605701.0,8614807.0,45.6,0.0,195.4
3885,2988774541.0,8532827.0,69.6,0.0,213.7
3886,5912181500.0,8670398.0,43.3,0.0,199.0
3887,4911031249.0,8600193.0,42.0,0.0,191.9
3888,4976642046.0,8605989.0,43.4,0.0,191.7
3889,6296828712.0,4495539.0,10.5,0.0,160.5
3890,6267486769.0,4492725.0,10.4,0.4,159.9
3891,6323802765.0,4489687.0,12.5,0.0,154.3
